tool,yyyy-mm,year,month,source,device,campaign,placement,creative,creative_dimensions,creative_type,creative_cat,impressions,clicks,ctr
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,160x600,banner vertical,image,888,1,0.0011261261261261261
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,160x600,banner vertical,image,255,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,2070,6,0.002898550724637681
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,375,4,0.010666666666666666
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,160x600,banner vertical,image,55,0,0.0
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,160x600,banner vertical,image,10,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,103,0,0.0
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,17,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,160x600,banner vertical,image,20,0,0.0
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,160x600,banner vertical,image,4,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,61,2,0.03278688524590164
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1,160x600,banner vertical,image,7,1,0.14285714285714285
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1623_v3_50,300x250,square,image,1572,5,0.0031806615776081423
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1623_v3_50,300x250,square,image,4708,45,0.009558198810535259
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1623_v3_50,300x250,square,image,1012,4,0.003952569169960474
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,1639,6,0.0036607687614399025
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,4556,42,0.009218612818261633
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,1007,3,0.0029791459781529296
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,2445,6,0.00245398773006135
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,8384,45,0.005367366412213741
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,2013,6,0.0029806259314456036
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1623_v3_50,300x250,square,image,189,1,0.005291005291005291
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1623_v3_50,300x250,square,image,333,1,0.003003003003003003
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1623_v3_50,300x250,square,image,56,0,0.0
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,198,0,0.0
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,314,1,0.0031847133757961785
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,79,1,0.012658227848101266
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,296,1,0.0033783783783783786
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1228,8,0.006514657980456026
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,59,0,0.0
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1623_v3_50,300x250,square,image,83,0,0.0
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1623_v3_50,300x250,square,image,192,3,0.015625
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1623_v3_50,300x250,square,image,48,0,0.0
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,85,0,0.0
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,212,0,0.0
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,32,0,0.0
DCM,2021-07,2021,07,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,140,1,0.007142857142857143
DCM,2021-07,2021,07,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,396,2,0.005050505050505051
DCM,2021-07,2021,07,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,39,0,0.0
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1623_v3_50,300x250,square,image,816,6,0.007352941176470588
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1623_v3_50,300x250,square,image,2725,22,0.008073394495412844
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1623_v3_50,300x250,square,image,685,1,0.00145985401459854
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,749,7,0.009345794392523364
DCM,2021-08,2021,08,HealthUnion,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,2,0,0.0
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,2765,27,0.00976491862567812
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,698,4,0.0057306590257879654
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,3882,5,0.001287995878413189
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,8358,34,0.004067958841828189
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,2509,9,0.0035870864886408927
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1623_v3_50,300x250,square,image,128,0,0.0
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1623_v3_50,300x250,square,image,335,2,0.005970149253731343
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1623_v3_50,300x250,square,image,50,0,0.0
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,158,1,0.006329113924050633
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,345,2,0.005797101449275362
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,57,0,0.0
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,458,2,0.004366812227074236
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1128,9,0.007978723404255319
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,132,0,0.0
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1623_v3_50,300x250,square,image,171,0,0.0
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1623_v3_50,300x250,square,image,1099,11,0.010009099181073703
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1623_v3_50,300x250,square,image,61,0,0.0
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,172,0,0.0
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,1112,8,0.007194244604316547
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,59,0,0.0
DCM,2021-08,2021,08,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,720,0,0.0
DCM,2021-08,2021,08,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1849,10,0.005408328826392645
DCM,2021-08,2021,08,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,240,2,0.008333333333333333
DCM,2021-09,2021,09,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,1175,5,0.00425531914893617
DCM,2021-09,2021,09,HealthUnion,phone,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,5,0,0.0
DCM,2021-09,2021,09,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,5012,44,0.008778930566640064
DCM,2021-09,2021,09,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,1150,2,0.0017391304347826088
DCM,2021-09,2021,09,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,2726,9,0.003301540719002201
DCM,2021-09,2021,09,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,7875,42,0.005333333333333333
DCM,2021-09,2021,09,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1898,1,0.0005268703898840885
DCM,2021-09,2021,09,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,229,1,0.004366812227074236
DCM,2021-09,2021,09,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,532,3,0.005639097744360902
DCM,2021-09,2021,09,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,85,0,0.0
DCM,2021-09,2021,09,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,422,0,0.0
DCM,2021-09,2021,09,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1088,9,0.008272058823529412
DCM,2021-09,2021,09,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,119,1,0.008403361344537815
DCM,2021-09,2021,09,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,105,1,0.009523809523809525
DCM,2021-09,2021,09,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,585,8,0.013675213675213675
DCM,2021-09,2021,09,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,62,0,0.0
DCM,2021-09,2021,09,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,194,1,0.005154639175257732
DCM,2021-09,2021,09,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,567,4,0.007054673721340388
DCM,2021-09,2021,09,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,82,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,3468,12,0.0034602076124567475
DCM,2021-10,2021,10,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,5046,39,0.0077288941736028535
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,SD_1624_v3_Symptom,300x250,square,image,1922,6,0.003121748178980229
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,7855,11,0.001400381922342457
DCM,2021-10,2021,10,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,7477,35,0.004681021800187241
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,3124,13,0.004161331626120359
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,223,1,0.004484304932735426
DCM,2021-10,2021,10,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,505,7,0.013861386138613862
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,SD_1624_v3_Symptom,300x250,square,image,60,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,423,0,0.0
DCM,2021-10,2021,10,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,1057,3,0.002838221381267739
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,117,1,0.008547008547008548
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,112,1,0.008928571428571428
DCM,2021-10,2021,10,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,545,6,0.011009174311926606
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,SD_1624_v3_Symptom,300x250,square,image,31,0,0.0
DCM,2021-10,2021,10,HealthUnion,desktop,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,234,0,0.0
DCM,2021-10,2021,10,HealthUnion,mobile,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,564,4,0.0070921985815602835
DCM,2021-10,2021,10,HealthUnion,tablet,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display AV,Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1,300x250,square,image,78,1,0.01282051282051282
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-07,2021,07,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-08,2021,08,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-09,2021,09,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Condition Center Sponsorship,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-10,2021,10,HealthUnion,,200 Arabia Dermicool FY21 SDP DTP Media PT,SD.net Premium Display,,,unknown,unknown,0,0,0.0
DCM,2021-01,2021,01,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam ROS,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,1248,7,0.005608974358974359
DCM,2021-02,2021,02,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,442,1,0.0022624434389140274
DCM,2021-03,2021,03,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,Dermicool_SDP_DTP_TalkToYourDoctor,728x90,banner,image,23,1,0.043478260869565216
DCM,2021-06,2021,06,"MyHealthTeams, Inc.",,200 Arabia Dermicool FY21 SDP DTP Media PT,MyParkinsonsTeam Topic Center,,,unknown,unknown,0,0,0.0
